"OverallQual","YearBuilt","TotalBsmtSF","X1stFlrSF","GrLivArea","TotRmsAbvGrd","GarageYrBlt","GarageCars","GarageArea","SalePrice"
3,1914,864,6.76272950693188,6.76272950693188,5,1938,1,200,10.9767991270909
6,1970,1205,7.65822752616135,7.65822752616135,7,1970,2,550,12.3779271129743
7,1920,596,6.90675477864855,7.47477218239787,8,1989,2,576,11.9640074537369
5,1918,816,7.25629723969068,7.25629723969068,7,2007,2,576,11.6262630788088
6,1939,560,6.54965074223381,7.13807303404435,6,1939,1,280,11.5617251529038
4,1922,796,6.68085467879022,7.05185562295589,7,1922,1,240,11.7400690056497
7,1978,1392,7.23921497377981,7.93200315236138,12,1978,2,564,12.4292201968364
6,1916,714,7.41758040241454,7.83478810738819,10,1916,1,216,11.8204175176323
9,2006,1746,7.46565531013406,7.46565531013406,7,2006,3,758,12.8413284966743
6,1941,735,6.76849321164863,7.10578612948127,6,2003,2,440,11.7829602357419
7,2000,1525,7.3304052118444,7.3304052118444,6,2000,2,541,12.3673450484364
5,1967,1584,7.36833968631138,7.36833968631138,8,1967,3,792,11.7280449090708
5,1967,864,6.80350525760834,6.80350525760834,6,1967,1,288,11.7199477644028
6,1905,482,7.10824413973154,7.55642796944025,7,2003,2,672,12.0015116147394
7,2006,1356,7.31388683163346,7.31388683163346,6,2006,3,648,12.4154377079354
8,2005,1094,7.0335064842877,7.81722278550817,9,2005,3,642,12.5468712243081
5,1948,747,7.4312996751559,7.4312996751559,7,1966,2,572,11.9829353441964
5,1920,939,6.84587987526405,7.32251043399739,8,1933,1,180,11.8313864687896
5,1950,1208,7.03614849375054,7.5522372875608,7,1950,1,240,11.8350162104899
6,1925,976,7.05703698169789,7.38336814699238,7,1925,1,216,11.8310227689398
6,1929,862,6.85751406254539,7.05531284333975,5,1929,1,208,11.6952553550628
6,2004,839,6.76272950693188,7.37400185935016,8,2004,2,398,12.1704506492207
7,2006,1286,7.16626597413364,7.16626597413364,6,2006,2,662,12.1749946899593
8,2007,1485,7.28961052145117,7.28961052145117,6,2007,3,754,12.5529300547979
3,1915,672,6.54391184556479,7.10249935577465,6,1998,3,936,11.5617251529038
8,2004,1594,7.40671073017764,7.40671073017764,5,2004,2,482,12.5245300130057
5,1972,768,6.64509096950564,6.64509096950564,5,1988,2,396,11.7981119259726
5,1985,833,6.72623340235875,6.72623340235875,5,0,0,0,11.6262630788088
4,1910,622,6.60934924316738,7.21817683840341,6,1966,2,528,11.7400690056497
7,1986,791,7.12044437239249,7.64683139143048,7,1986,2,542,12.2783979582618
7,2001,944,6.85118492749374,7.51806418123308,6,2001,2,622,12.345838935722
6,1950,856,7.01481435127554,7.41997992366183,6,1950,1,271,11.8494048444231
4,1949,0,6.94793706861497,6.94793706861497,6,1956,2,420,11.4075760603618
8,2005,1844,7.52023455647463,7.52023455647463,7,2005,2,620,12.4568352549204
6,1923,833,6.96034772910131,7.52240023138712,8,1922,2,370,12.2404789031537
7,2007,1386,7.35883089834235,7.35883089834235,7,2007,3,660,12.0776766157578
4,1885,777,7.12849594568004,7.7367436824535,11,1971,2,560,11.7158744721989
8,1998,1284,7.1785454837637,7.80425138352811,7,1998,3,1069,12.7367038377645
5,1963,1144,7.04315991598834,7.04315991598834,6,1962,1,336,11.7280449090708
6,1969,1844,7.52023455647463,7.52023455647463,7,1969,2,540,12.3149315347371
6,1968,708,6.56385552653213,7.25629723969068,7,1968,2,776,12.1001619785669
6,1977,1069,6.97541392745595,6.97541392745595,4,1977,2,440,11.7558794866871
6,2003,848,6.74405918631135,6.74405918631135,3,2003,2,420,11.8240872195876
6,1966,697,7.36264527041782,7.69712131728263,8,1966,2,432,12.5244209165425
5,1958,1024,7.20414929203594,7.20414929203594,6,1970,1,484,11.8775755229785
6,1959,1252,7.13329595489607,7.13329595489607,7,1960,2,528,11.8635893788121
7,1994,1223,7.10987946307227,7.66293785046154,5,1994,2,525,12.5098777898919
5,1945,913,6.9555926083963,7.35179986905778,6,1962,1,288,11.8494048444231
5,1940,788,6.69084227741856,6.69084227741856,4,1940,1,240,11.6868871754197
6,1981,1440,7.27309259599952,7.27309259599952,7,1981,2,467,12.1167003018326
5,2005,732,6.59987049921284,7.51697722460432,7,2005,2,372,12.1659847564885
6,1976,958,6.86589107488344,6.86589107488344,5,1976,2,440,11.8758379151571
4,1927,656,6.87626461189077,6.87626461189077,5,1928,1,216,11.0744360065396
6,2000,936,6.87005341179813,7.49164547360513,8,2000,2,451,12.1361918799819
5,1977,1126,7.02731451403978,7.02731451403978,5,1977,2,484,11.9829353441964
6,1962,1319,7.33823815006559,7.33823815006559,7,1962,2,462,12.0668163253066
4,1971,864,6.76272950693188,6.76272950693188,5,1974,2,528,11.6994133306336
8,2008,1932,7.56682847920833,7.56682847920833,7,2008,3,774,12.8856734873438
6,1957,912,7.12044437239249,7.12044437239249,6,1957,2,923,11.9163952504121
7,1979,539,6.94793706861497,7.45356187164337,6,1979,2,550,12.1909640838494
6,1922,588,7.26122509197192,7.84619881549743,11,1993,2,672,12.1600339426172
6,2004,848,6.74405918631135,6.74405918631135,3,2004,2,420,11.9137196814285
10,2008,1017,6.93439720992856,7.60489448081162,10,2008,3,812,12.6443308022626
6,1916,952,6.8596149036542,6.8596149036542,4,1916,1,192,11.7035540890075
7,2004,1422,7.26052259808985,7.26052259808985,7,2004,2,626,12.0984930027635
6,1966,814,6.81783057145415,6.81783057145415,6,1990,1,240,11.7675754352517
5,1962,1188,7.08086789669078,7.08086789669078,6,1962,1,312,11.9697235333459
8,1995,1220,7.1074254741107,7.64539769942863,8,1995,2,556,12.3883983689821
4,1910,560,6.68085467879022,7.20563517641036,6,1950,1,384,11.6262630788088
5,1970,630,6.44730586254121,6.44730586254121,3,0,0,0,11.4295547255373
5,1974,896,6.7990558620588,7.49164547360513,8,0,0,0,11.8204175176323
8,2008,1573,7.36454701425564,7.36454701425564,7,2008,3,840,12.5675545176554
5,2005,547,6.9782137426307,6.9782137426307,5,2005,2,525,11.8844959179307
5,2006,1140,7.03966034986208,7.03966034986208,6,0,0,0,11.3445186475948
7,2004,1221,7.10824413973154,7.10824413973154,6,2004,2,400,12.1281165094513
6,1999,953,6.86066367144829,7.40731771046942,7,1999,2,460,12.072546967175
6,1978,1542,7.63723438878947,7.63723438878947,7,1978,2,500,12.254867571593
7,1941,1152,7.08086789669078,7.75833346749091,9,1941,1,252,12.4931332749262
5,1950,1078,6.98378996525813,6.98378996525813,5,1950,1,240,11.8644692670879
5,1965,1256,7.13648320859025,7.13648320859025,6,1965,1,276,11.9015902344
